location_name,year_id,sex,age_group,mean,lower,upper,measure
Rwanda,2019,Female,0 to 14,57735,24026,130356,Number of people with BLLs >10 ug/dL
Seychelles,2019,Male,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Seychelles,2019,Female,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Somalia,2019,Male,0 to 14,1551356,694674,2510745,Number of people with BLLs >10 ug/dL
Somalia,2019,Female,0 to 14,848699,301628,1652303,Number of people with BLLs >10 ug/dL
United Republic of Tanzania,2019,Male,0 to 14,512109,195090,1166727,Number of people with BLLs >10 ug/dL
United Republic of Tanzania,2019,Female,0 to 14,365774,148111,839527,Number of people with BLLs >10 ug/dL
Uganda,2019,Male,0 to 14,380446,145969,891922,Number of people with BLLs >10 ug/dL
Uganda,2019,Female,0 to 14,235161,100762,525451,Number of people with BLLs >10 ug/dL
Zambia,2019,Male,0 to 14,71672,31156,158986,Number of people with BLLs >10 ug/dL
Zambia,2019,Female,0 to 14,50236,23814,100250,Number of people with BLLs >10 ug/dL
Botswana,2019,Male,0 to 14,15308,5708,35607,Number of people with BLLs >10 ug/dL
Botswana,2019,Female,0 to 14,13099,4933,30938,Number of people with BLLs >10 ug/dL
Lesotho,2019,Male,0 to 14,87612,36854,150018,Number of people with BLLs >10 ug/dL
Lesotho,2019,Female,0 to 14,81564,32188,141954,Number of people with BLLs >10 ug/dL
Namibia,2019,Male,0 to 14,31023,10677,71732,Number of people with BLLs >10 ug/dL
Namibia,2019,Female,0 to 14,26944,9080,62937,Number of people with BLLs >10 ug/dL
South Africa,2019,Male,0 to 14,368125,130994,889708,Number of people with BLLs >10 ug/dL
South Africa,2019,Female,0 to 14,271800,103143,627178,Number of people with BLLs >10 ug/dL
Eswatini,2019,Male,0 to 14,19874,6556,45591,Number of people with BLLs >10 ug/dL
Eswatini,2019,Female,0 to 14,17695,6083,40331,Number of people with BLLs >10 ug/dL
Zimbabwe,2019,Male,0 to 14,1194284,620431,1730067,Number of people with BLLs >10 ug/dL
Zimbabwe,2019,Female,0 to 14,957607,407085,1524727,Number of people with BLLs >10 ug/dL
Benin,2019,Male,0 to 14,329065,112773,705156,Number of people with BLLs >10 ug/dL
Benin,2019,Female,0 to 14,221075,76324,525515,Number of people with BLLs >10 ug/dL
Burkina Faso,2019,Male,0 to 14,1776433,802559,2773482,Number of people with BLLs >10 ug/dL
Burkina Faso,2019,Female,0 to 14,1154758,441834,2140837,Number of people with BLLs >10 ug/dL
Cameroon,2019,Male,0 to 14,848892,283476,1858244,Number of people with BLLs >10 ug/dL
Cameroon,2019,Female,0 to 14,584695,187175,1290579,Number of people with BLLs >10 ug/dL
Cabo Verde,2019,Male,0 to 14,845,401,1657,Number of people with BLLs >10 ug/dL
Cabo Verde,2019,Female,0 to 14,923,436,1795,Number of people with BLLs >10 ug/dL
Chad,2019,Male,0 to 14,1685887,879249,2422723,Number of people with BLLs >10 ug/dL
Chad,2019,Female,0 to 14,1303486,564702,2112634,Number of people with BLLs >10 ug/dL
Côte d'Ivoire,2019,Male,0 to 14,552676,182164,1248056,Number of people with BLLs >10 ug/dL
Côte d'Ivoire,2019,Female,0 to 14,335271,111071,794630,Number of people with BLLs >10 ug/dL
Gambia,2019,Male,0 to 14,62710,21896,129775,Number of people with BLLs >10 ug/dL
Gambia,2019,Female,0 to 14,38720,12775,90106,Number of people with BLLs >10 ug/dL
Ghana,2019,Male,0 to 14,91238,42634,193280,Number of people with BLLs >10 ug/dL
Ghana,2019,Female,0 to 14,85442,38565,186076,Number of people with BLLs >10 ug/dL
Guinea,2019,Male,0 to 14,740263,304484,1311199,Number of people with BLLs >10 ug/dL
Guinea,2019,Female,0 to 14,497903,176239,1005859,Number of people with BLLs >10 ug/dL
Guinea-Bissau,2019,Male,0 to 14,74169,27106,141100,Number of people with BLLs >10 ug/dL
Guinea-Bissau,2019,Female,0 to 14,50068,16444,108913,Number of people with BLLs >10 ug/dL
Liberia,2019,Male,0 to 14,248375,102266,430425,Number of people with BLLs >10 ug/dL
Liberia,2019,Female,0 to 14,159487,54490,314381,Number of people with BLLs >10 ug/dL
Mali,2019,Male,0 to 14,2039463,1078652,2970015,Number of people with BLLs >10 ug/dL
Mali,2019,Female,0 to 14,1454856,603197,2437596,Number of people with BLLs >10 ug/dL
Mauritania,2019,Male,0 to 14,33842,12273,82292,Number of people with BLLs >10 ug/dL
Mauritania,2019,Female,0 to 14,25817,9775,59861,Number of people with BLLs >10 ug/dL
Niger,2019,Male,0 to 14,3317150,2204209,4338873,Number of people with BLLs >10 ug/dL
Niger,2019,Female,0 to 14,2674879,1514591,3640153,Number of people with BLLs >10 ug/dL
Nigeria,2019,Male,0 to 14,4247733,1589331,9011612,Number of people with BLLs >10 ug/dL
Nigeria,2019,Female,0 to 14,2348445,915044,5290722,Number of people with BLLs >10 ug/dL
Sao Tome and Principe,2019,Male,0 to 14,1337,503,3099,Number of people with BLLs >10 ug/dL
Sao Tome and Principe,2019,Female,0 to 14,1018,413,2310,Number of people with BLLs >10 ug/dL
Senegal,2019,Male,0 to 14,140123,49501,330871,Number of people with BLLs >10 ug/dL
Senegal,2019,Female,0 to 14,97996,38789,221310,Number of people with BLLs >10 ug/dL
Sierra Leone,2019,Male,0 to 14,300457,106091,597284,Number of people with BLLs >10 ug/dL
Sierra Leone,2019,Female,0 to 14,205951,69234,449550,Number of people with BLLs >10 ug/dL
Togo,2019,Male,0 to 14,150996,47918,340086,Number of people with BLLs >10 ug/dL
Togo,2019,Female,0 to 14,97209,32425,228119,Number of people with BLLs >10 ug/dL
American Samoa,2019,Male,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
American Samoa,2019,Female,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Bermuda,2019,Male,0 to 14,1,<1,1,Number of people with BLLs >10 ug/dL
Bermuda,2019,Female,0 to 14,1,<1,1,Number of people with BLLs >10 ug/dL
Cook Islands,2019,Male,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Cook Islands,2019,Female,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Greenland,2019,Male,0 to 14,53,24,109,Number of people with BLLs >10 ug/dL
Greenland,2019,Female,0 to 14,38,18,80,Number of people with BLLs >10 ug/dL
Guam,2019,Male,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Guam,2019,Female,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Monaco,2019,Male,0 to 14,5,4,8,Number of people with BLLs >10 ug/dL
Monaco,2019,Female,0 to 14,5,3,7,Number of people with BLLs >10 ug/dL
Nauru,2019,Male,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Nauru,2019,Female,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Niue,2019,Male,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Niue,2019,Female,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Northern Mariana Islands,2019,Male,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Northern Mariana Islands,2019,Female,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Palau,2019,Male,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Palau,2019,Female,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Puerto Rico,2019,Male,0 to 14,32,14,61,Number of people with BLLs >10 ug/dL
Puerto Rico,2019,Female,0 to 14,32,14,48,Number of people with BLLs >10 ug/dL
Saint Kitts and Nevis,2019,Male,0 to 14,2,<1,8,Number of people with BLLs >10 ug/dL
Saint Kitts and Nevis,2019,Female,0 to 14,2,<1,7,Number of people with BLLs >10 ug/dL
San Marino,2019,Male,0 to 14,6,4,10,Number of people with BLLs >10 ug/dL
San Marino,2019,Female,0 to 14,5,3,8,Number of people with BLLs >10 ug/dL
Tokelau,2019,Male,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Tokelau,2019,Female,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Tuvalu,2019,Male,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
Tuvalu,2019,Female,0 to 14,<1,<1,<1,Number of people with BLLs >10 ug/dL
United States Virgin Islands,2019,Male,0 to 14,1,1,3,Number of people with BLLs >10 ug/dL
United States Virgin Islands,2019,Female,0 to 14,2,1,6,Number of people with BLLs >10 ug/dL
South Sudan,2019,Male,0 to 14,234080,79277,530490,Number of people with BLLs >10 ug/dL
South Sudan,2019,Female,0 to 14,166431,54153,384053,Number of people with BLLs >10 ug/dL
Sudan,2019,Male,0 to 14,1674618,591371,3302519,Number of people with BLLs >10 ug/dL
Sudan,2019,Female,0 to 14,1097686,339469,2428129,Number of people with BLLs >10 ug/dL
